Date,Close_btc,High_btc,Low_btc,Open_btc,Volume_btc,Close_gold,High_gold,Low_gold,Open_gold,Volume_gold,Close,High,Low,Open,Volume
2021-04-16,61572.7890625,63594.72265625,60222.53125,63258.50390625,84293007468,1779.0,1779.5,1770.0999755859375,1770.4000244140625,625,4185.47021484375,4191.31005859375,4170.75,4174.14013671875,4163820000
2021-04-19,55724.265625,57520.0546875,54368.59375,56191.5859375,65344865159,1769.4000244140625,1788.5,1769.4000244140625,1782.0999755859375,144,4163.259765625,4180.81005859375,4150.47021484375,4179.7998046875,3810290000
2021-04-20,56473.03125,57062.1484375,53448.046875,55681.79296875,67849323955,1777.300048828125,1777.300048828125,1765.5,1769.300048828125,1464,4134.93994140625,4159.18017578125,4118.3798828125,4159.18017578125,4342650000
2021-04-21,53906.08984375,56757.97265625,53695.46875,56471.12890625,54926612466,1792.300048828125,1794.0999755859375,1777.699951171875,1783.0,250,4173.419921875,4175.02001953125,4126.35009765625,4128.419921875,3887250000
2021-04-22,51762.2734375,55410.23046875,50583.8125,53857.10546875,74798630778,1781.199951171875,1794.199951171875,1779.5,1794.199951171875,159,4134.97998046875,4179.56982421875,4123.68994140625,4170.4599609375,4245140000
2021-04-23,51093.65234375,52120.79296875,47714.6640625,51739.80859375,86668667320,1777.0,1794.5,1772.0,1786.0999755859375,332,4180.169921875,4194.169921875,4138.77978515625,4138.77978515625,3569880000
2021-04-26,54021.75390625,54288.00390625,48852.796875,49077.79296875,58284039825,1779.199951171875,1779.699951171875,1770.800048828125,1778.0,549,4187.6201171875,4194.18994140625,4182.35986328125,4185.02978515625,3748320000
2021-04-27,55033.1171875,55416.96484375,53319.1875,54030.3046875,49448222757,1778.0,1782.0,1777.699951171875,1780.0,117,4186.72021484375,4193.35009765625,4176.22021484375,4188.25,3710700000
2021-04-28,54824.703125,56227.20703125,53887.91796875,55036.63671875,48000572955,1773.199951171875,1774.0,1764.5999755859375,1768.199951171875,756,4183.18017578125,4201.52978515625,4181.77978515625,4185.14013671875,3787360000
2021-04-29,53555.109375,55115.84375,52418.02734375,54858.08984375,46088929780,1768.0999755859375,1789.0,1758.5999755859375,1781.0,196,4211.47021484375,4218.77978515625,4176.81005859375,4206.14013671875,4298680000
2021-04-30,57750.17578125,57900.71875,53129.6015625,53568.6640625,52395931985,1767.300048828125,1771.800048828125,1763.9000244140625,1771.800048828125,18,4181.169921875,4198.10009765625,4174.85009765625,4198.10009765625,4300880000
2021-05-03,57200.29296875,58973.30859375,56590.87109375,56620.2734375,51713139031,1791.4000244140625,1793.0,1788.5,1788.5,18,4192.66015625,4209.39013671875,4188.02978515625,4191.97998046875,4070220000
2021-05-04,53333.5390625,57214.1796875,53191.42578125,57214.1796875,68564706967,1775.800048828125,1788.5,1774.800048828125,1788.199951171875,182,4164.66015625,4179.0400390625,4128.58984375,4179.0400390625,4452460000
2021-05-05,57424.0078125,57911.36328125,52969.0546875,53252.1640625,69241316747,1784.0999755859375,1784.0999755859375,1779.199951171875,1781.5,57,4167.58984375,4187.72021484375,4160.93994140625,4177.06005859375,4230920000
2021-05-06,56396.515625,58363.31640625,55382.5078125,57441.30859375,69523285106,1815.5,1815.5,1787.5999755859375,1788.9000244140625,13,4201.6201171875,4202.7001953125,4147.330078125,4169.14013671875,4511000000
2021-05-07,57356.40234375,58606.6328125,55321.84765625,56413.953125,68434023376,1831.0999755859373,1842.9000244140625,1831.0999755859373,1842.9000244140625,2,4232.60009765625,4238.0400390625,4201.64013671875,4210.33984375,4016080000
2021-05-10,55859.796875,59519.35546875,54071.45703125,58250.87109375,71776546298,1837.5,1845.5999755859373,1835.4000244140625,1835.5999755859373,13,4188.43017578125,4236.39013671875,4188.1298828125,4228.2900390625,4560700000
2021-05-11,56704.57421875,56872.54296875,54608.65234375,55847.2421875,61308396325,1835.9000244140625,1838.0999755859373,1831.5999755859373,1837.199951171875,420,4152.10009765625,4162.0400390625,4111.52978515625,4150.33984375,4870710000
2021-05-12,49150.53515625,57939.36328125,49150.53515625,56714.53125,75215403907,1822.5999755859373,1825.199951171875,1821.699951171875,1825.199951171875,3,4063.0400390625,4134.72998046875,4056.8798828125,4130.5498046875,4733070000
2021-05-13,49716.19140625,51330.84375,46980.01953125,49735.43359375,96721152926,1823.800048828125,1826.800048828125,1814.0999755859373,1814.699951171875,100,4112.5,4131.580078125,4074.989990234375,4074.989990234375,4779540000
2021-05-14,49880.53515625,51438.1171875,48868.578125,49682.98046875,55737497453,1837.9000244140625,1842.9000244140625,1824.5,1824.5,41,4173.85009765625,4183.1298828125,4129.580078125,4129.580078125,4008880000
2021-05-17,43537.51171875,46623.55859375,42207.2890625,46415.8984375,74903638450,1867.5,1867.5,1847.199951171875,1849.9000244140625,13,4163.2900390625,4171.919921875,4142.68994140625,4169.919921875,4125050000
2021-05-18,42909.40234375,45812.45703125,42367.83203125,43488.05859375,56187365084,1867.800048828125,1870.5,1867.800048828125,1870.5,3,4127.830078125,4169.14990234375,4125.990234375,4165.93994140625,4398150000
2021-05-19,37002.44140625,43546.1171875,30681.49609375,42944.9765625,126358098747,1881.300048828125,1884.9000244140625,1863.5999755859373,1866.4000244140625,348,4115.68017578125,4116.93017578125,4061.409912109375,4098.4501953125,4247450000
2021-05-20,40782.73828125,42462.984375,35050.6171875,36753.66796875,88281943359,1881.800048828125,1885.0,1864.800048828125,1865.5,85,4159.1201171875,4172.7998046875,4121.97021484375,4121.97021484375,3978880000
2021-05-21,37304.69140625,42172.171875,33616.453125,40596.94921875,82051616861,1876.699951171875,1876.699951171875,1872.0999755859373,1872.0999755859373,5,4155.85986328125,4188.72021484375,4151.72021484375,4168.60986328125,3995250000
2021-05-24,38705.98046875,39835.140625,34551.08203125,34700.36328125,67359584098,1884.5999755859373,1884.5999755859373,1882.0999755859373,1882.0999755859373,39,4197.0498046875,4209.52001953125,4170.16015625,4170.16015625,3684800000
2021-05-25,38402.22265625,39776.3515625,36581.4296875,38795.78125,56211915803,1898.0999755859373,1898.0999755859373,1882.5,1882.5,56,4188.1298828125,4213.419921875,4182.52001953125,4205.93994140625,4182250000
2021-05-26,39294.19921875,40782.078125,37905.8359375,38392.625,51346735160,1901.300048828125,1901.300048828125,1901.300048828125,1901.300048828125,170526,4195.990234375,4202.60986328125,4184.10986328125,4191.58984375,4420890000
2021-05-27,38436.96875,40379.6171875,37247.90234375,39316.890625,43210968721,1895.699951171875,1903.9000244140625,1888.199951171875,1896.800048828125,35794,4200.8798828125,4213.3798828125,4197.77978515625,4201.93994140625,6406310000
